PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-6.658608409606981,-0.34443358662167395,0.2445131361049859,-0.9852773635549285,-1.0164522085094971,1.4780402345179784,-1.1582549549514862,0.09400264346002297,0.6363477903321332,-0.09801639659508964
-7.118131539338133,-1.4636034703875866,0.7745453948450904,0.774526890787845,-2.9045378924166703,1.5249039675909866,1.572483312185413,-1.054960616885794,1.3339401360921808,-0.23993688389740517
-4.300641824915756,-4.507419903418597,-8.207388255311269,-0.38437521608453196,-5.036787689283026,-0.04128743627430615,-2.666454344717411,-1.571594833356548,0.21568580757360534,-1.244650834752909
-8.854457779855554,0.6234985378154546,2.050265886100083,1.232126807353636,-4.303428036286925,1.3082243864383232,0.9352604976767049,-1.067463561360522,2.3008787461950804,0.4260588179884979
-6.73512963226862,-0.5939329553296322,0.07631147014761952,-0.525863722195257,-1.7751292146677176,1.5119197345238047,-0.582679256522318,-0.2742072696249352,1.0243237974162098,0.050352075871713066
8.315397512372913,5.06482860333608,2.6917624820421326,-1.427274806106924,-2.6638145065859287,-1.344726889299515,-1.1292222324493675,-1.0025535318831806,0.038542765237024254,-0.21611087141956017
-6.733367059360532,0.30016342338147717,1.0283534301050425,1.9034653436990818,0.3358888955610065,0.19783920203480831,-0.8496547465985794,-0.5340020212948462,0.8770546465432276,-1.4859111480529603
3.2070753872796454,7.235883678027069,-1.5309790852832519,-0.738527115986646,-2.190708920955579,-0.3478643278691058,-3.0969392540179292,0.7969116967428201,0.020088984242233696,0.07835928170360573
-4.712652594675899,2.6252528106505313,-3.5629588864632757,-0.18598084677624316,0.4488949829109559,0.3578011118034846,-0.3200975956914804,-1.647862935543427,-1.704075505656815,0.3978575081754073
4.071820244002534,3.6085587396277923,-0.8635330507011133,-0.5160376786989117,-1.7128591944630083,2.2965923787497906,1.7343004522602263,-1.9643330278835305,-0.5236547561377828,-1.4731731897550937
-4.587304298821599,3.3048805500320015,-4.204131704220264,0.9042379657065643,0.7055585989945451,0.5036851155313548,0.630964935905053,-1.368781396744545,-1.6596211923187876,0.2066140254034857
-4.639564434027032,3.385654722422016,-4.4661935595007485,0.9108351151477988,0.5161739092222718,0.3821761814898068,0.29725170627572456,-1.3499849646293112,-1.5345961078245707,0.18023226233922215
1.8738740536810696,2.420010267438133,1.6220477236686968,-0.13408805774979662,0.8079524170697497,0.11636201515964639,0.6119540828724649,-0.4957211459641477,1.6029800967900836,-1.0536272780713691
-5.555933780321309,2.7863861585128347,0.02380344625827321,1.20170852399563,-0.06666401271563276,0.10710901709568182,-0.672726322417522,-0.3515576151186229,0.2599465833457948,-0.5225249879688214
7.247509172230849,9.178121949517575,0.48487080069804983,1.1774983496101101,-5.544421514646384,-0.619953784822578,2.276329673959436,3.6978143142976263,0.23192786948559407,2.4143440868071444
-6.380550844284565,0.5434892081864945,-2.3904578503804417,-0.25490069028049045,-0.5522575899393829,0.6366883206301486,-2.897365698771022,-0.0243323290718275,-0.2348650994680254,1.8036060350151095
-5.819285878225239,0.13339357132641022,-3.800835178118857,4.838984639292624,-0.654688778422893,1.608292143028608,0.4890997602066992,0.7425439782850383,-1.3077564741449224,0.27860427084404016
-6.028710073070993,-0.8528025632494405,-2.9893668506771425,5.043849880916383,-0.6659981037173978,1.7427123065826455,0.7859377840265954,1.1251979020495566,-1.673967603424575,0.5494465332232829
-5.189096448142309,2.617362415347347,-2.1365668126251944,1.9330377200104638,-3.5668396178864104,1.223817688605749,0.7409587324438419,-2.191789947604918,1.200553627467001,-0.5201377690251494
-5.252966284304666,3.2936874822441724,-4.130530533430725,2.428970866224032,-2.7731747266332176,1.0220498344496036,-0.10701254646238831,-2.6063318685319703,0.3179850992755249,-1.222931243190888
8.281275846522213,-8.382299847444378,-16.26795184989266,2.5922295725130406,-6.297415354117792,-0.6400432772962767,2.316454312143559,-1.9616680930042016,-1.9156635403679034,0.6505972876200794
-0.8959952018601856,6.486495985237494,2.0949617971891796,-0.3122943524119055,-3.4584195993221485,-1.922995644326132,2.596376016736248,-2.0582082409853197,0.6742933071500592,-0.3275941700769849
1.5464468436484193,0.9434576102846881,-0.11792698161123219,-0.08908802206150314,-5.452388854275588,-2.434422075559072,3.5689489841545847,-1.5681386090093903,-0.2241277672925789,-1.2379333934771293
1.2790390516828036,-3.2526741110277197,-2.9679106126145043,-0.18915276975494275,-4.393457610639767,-4.3432315555732846,4.706078554964993,-1.5412075051489582,-1.0915850191476757,-1.234781804160843
1.2790390516828036,-3.2526741110277197,-2.9679106126145043,-0.18915276975494275,-4.393457610639767,-4.3432315555732846,4.706078554964993,-1.5412075051489582,-1.0915850191476757,-1.234781804160843
-9.006981241861478,6.5996829894123215,3.5141506556315587,1.6008519607562266,-2.520474806905667,-0.7510095250504749,1.4869116387356274,-2.2826225635228012,0.45631004562477345,0.6642365146774494
-1.8300612835027141,3.740605655992252,2.833653847270245,3.240198680893,0.18920770462225223,-1.0828265631514031,-0.4759448046589892,-0.022800463066890094,0.9150907163997363,1.064030371203183
-4.400342703908612,-2.393281679086284,-6.346373563970959,-2.1105761859559924,-4.582605117879461,-0.7007326535476448,-3.6485217511970003,-1.7995842672835403,0.7322484529954847,-1.2255587297617807
-9.353671687671325,1.763287254967035,0.16783626636182059,0.6533433011863818,-1.0105769623841723,-0.9547491921794511,-2.0721395430157505,-0.10669690766555669,0.7387885969239063,-0.0020070803510663588
-8.730815393304926,6.783425682588605,-4.681843336163675,3.2080199767836923,-5.688708809455548,-1.2961738094746633,-2.074750642283538,-2.784308486723527,1.4310178606997428,-1.1919016582386046
-9.213545648382263,1.7651222830435598,0.0455421670630937,-0.8092739518687929,-2.0426617989477114,-0.2942358348489747,-1.010717309702773,-1.2202628419044648,1.9037284037844313,0.29194426106632837
-8.339814025954514,6.298747925954333,-1.7755251902086397,0.8952476783133508,0.2618819279399808,-0.4159369776323002,-1.9757357467851737,-0.9521124010180754,-1.6385942045933353,0.7051342370633402
-9.388541683417868,2.426134951362217,0.8398007356351729,1.2917713252503367,-1.0995582903882137,-0.40264851681072067,-1.7409621866879794,0.009844036285143274,-0.02548108040575619,-0.4980180723773958
-2.180802975527747,3.4168511390291547,-1.4519107070840178,1.6941715084226256,-1.4509552706214222,-0.36018191804542077,-3.7656228689920095,1.8745928798390454,-1.0945124633469923,1.4843261922665676
4.03648823874575,6.023733765898484,-1.2566975868890775,0.003071548825119639,-0.7537959855651855,0.2547509155378579,0.5327764202094639,0.9883197167175494,-0.15451921164338944,-0.1411589382656341
-5.470733100305237,-1.9342568033708245,2.4407871411983466,2.5053649660198474,0.7790591500236462,0.150452657855917,-2.2152532960152773,0.5264933546592564,1.8366789076008319,-2.5687299492334743
18.788879522965836,7.435275817614645,0.7652274878870707,1.0067791238536437,-0.9289880611235088,0.6365396830187526,2.1661980435066237,0.912799672749438,1.0259192096263903,-1.4654351123166767
-8.370749564778752,5.28621771287916,-1.3506544666597378,-0.6326157035910583,-0.06792382852109967,-0.6878582090543917,-3.1439202693390333,-1.2017432253589135,-1.1679876517670578,1.0271249077219105
11.585626560990843,8.117462303627192,1.1932263623566932,-2.282036320917861,-0.38440082680754134,-0.9776431193763401,-1.766219668111747,3.274930638704653,1.2110442972530788,-1.3318061384208257
-8.388010557583772,6.213173377101555,-1.7364711629858913,0.9378634700873154,0.3405390973662105,-0.4228627174664611,-1.8542491525284255,-0.8760132544954694,-1.2419461541333923,1.0720193724384843
-8.258297903189412,5.217343365365003,-1.1643034721527075,-0.5676201521680789,0.8668407661085258,-0.5370007264929322,-2.1545397576863565,-1.355831580299388,-1.3102571665354363,0.8896452375103991
-8.434839960447926,6.358806182235778,-1.8129628753920202,-0.9908511806391662,0.20640107982083308,-1.3003553215156949,-2.777734010693129,-1.4768163896174562,-0.6208417281445956,1.4925372246006023
-8.164410146434022,2.978249827605457,-1.5774521939653312,0.19208998538892305,1.0672677398407082,-0.35623220745677964,-1.9613464580775095,-1.060158315594282,-0.8083610857332951,1.2691092268396742
-8.367296519157549,5.206094361742245,-1.0977919601550632,-0.36135709196594623,0.0750340854878261,-0.33166875809152174,-2.2655117476462547,-1.098457183424708,-1.2082046892346971,1.660299283317009
-8.501410077518173,3.924473829827148,-0.24979000177671143,0.00445516037764395,0.6864275638896374,-0.14239459430965862,-1.4728499967235127,-0.3184231500500425,-0.9011085178753976,1.8911281203466415
-8.344458591310747,6.271689096579983,-1.7440518069503286,0.863811708389452,0.29097110847837976,-0.39656651087138106,-1.9232410308562498,-0.8308041235296725,-1.5290822195996954,0.7248401345810493
-8.244905603578792,5.425109379848667,-1.2544748376843151,-0.5172211796774778,1.1753008853211666,-0.50275121863925,-2.1726464058471215,-1.120407031781122,-1.4611119295616644,1.2927945174169047
10.912008316062945,7.845101373530543,0.6211129758343432,-1.7995025711224586,0.5911506863042492,-0.9652603286314942,-0.2281179346950466,-0.5970749133454502,0.3752348723535611,-2.1834652942196477
1.2675746450133594,1.9123557006052172,5.073368847054369,-0.9728797882648589,0.7177259965924029,1.3695457101709791,0.6921801663302368,0.44353394031124854,-0.8835999385112978,-0.1624419707255248
-9.337336734810762,2.7293009090860556,0.7212598194887399,1.3759433757562032,-0.6870426271435818,-0.3236499056466552,-1.7492920908188618,0.2940780502312263,-0.3757133109063495,0.08201331495070466
-1.9006073152878722,3.136420950489581,-2.293613824858769,-2.8389466548723465,1.8361668899240398,-0.8238574298470138,-0.7533304883396537,-1.600952194710682,-0.0176434301548979,-0.9139721323147613
3.19818762949372,-0.5804905217524894,0.9432198539684509,-3.339924011147061,0.8233695417846243,0.9278740352010562,-2.0868215677913216,-0.8601674649716664,-1.2013664733900093,-0.7535918577972579
1.144486384824979,2.1434840699290083,0.640284106089734,-2.91138901864607,2.7735511041998677,0.6287635931565931,-0.42274989367906596,-0.02047294727700177,-0.4918745486954467,-1.3945138516481999
-0.5117379903821485,-2.641934947579041,-5.615837209402903,-0.6592734533581139,2.399021987783274,-1.5270629856545885,-0.791823677371908,0.043087399717004427,-0.592829919849659,-0.5486517068995111
3.9075657017684398,4.625230699005905,-2.7071324928186793,-1.57772079549567,3.2850162229127804,0.012930221502182645,-0.49824975825108364,0.3869845943590087,-0.21291465936061785,0.8801092926377827
3.609869363474785,0.7731678233234678,1.1422311689434668,-1.0380133367966082,2.645783458004516,-0.35269036627973316,-0.63332133656636,0.866541073204007,-0.9948694693450774,0.7576838638486255
3.332262067350647,1.5363074602691493,1.7779792088552764,-0.3841580000682742,2.763908775363623,-0.7318801561444188,-0.5210085241325187,1.056620712948663,-0.7626439865561414,0.4505329505325891
12.376528372763303,-2.8058576795088133,2.78904795261757,-1.4970932582092773,1.8856349000517667,-0.551451759298152,-1.1318818985748396,-0.7167879053462606,-0.6399300252432184,0.15583600576407722
-9.457950974641065,2.347452848948458,0.8762943425497388,1.334644581061168,-1.002732629311976,-0.4834581715298577,-1.6424413507366524,0.13808123897673635,0.2682530837220257,-0.10320702938912515
-9.385988608635813,2.6391289406595213,0.7703184582053221,1.423735030482832,-0.6035598674980723,-0.3736994526783347,-1.6848909202632032,0.3662201367449671,-0.029521796911072515,0.4660297243740201
-9.7648034996605,0.9173650756409707,1.782240039971487,-0.24828529591176082,-0.3438947086434598,-0.9175105184637689,-1.7545438398324154,-0.11814839301073726,0.7096187801376171,-0.16931950525391243
-9.418839012639001,1.805183858378608,-0.19233208132269,0.5947666661812537,-0.9075845677920524,-1.091955615413899,-2.164033560648017,-0.4122721210954547,0.7719272907434211,0.2488617430343543
-9.566976503386893,3.641648100576413,1.7545619562576167,0.4075339017820794,-0.8082321978672312,-1.0966750324692218,-2.120438390503883,-0.4913095597104543,0.01630745320641689,-0.19508402755305107
-9.398593792380645,2.64998291235446,0.5972083243546034,-0.4928889051986922,-0.7407566348129532,-0.6156696215322407,-3.118755805504883,-0.6534256572145226,0.43369243822001735,-0.041872342832256736
-9.553969329303067,2.960290800576618,0.4861150724084988,-1.0637041443453388,-1.0507331292124815,-0.9285096743484442,-2.286599532695349,-0.8284101449834033,0.024012711757756197,0.1988329165198939
-9.47123083374314,2.3469649381205375,0.8750679788206507,1.2381459701313111,-0.9286634236241902,-0.8111153361202005,-1.608855262435135,-0.12302088058977384,-0.20150314710573233,-0.33016688738633226
-9.738415374899894,1.1742210616620623,1.7087357894520256,-0.18627410528145147,0.03958247517257615,-0.8209801539716043,-1.8389931818251704,0.05905817220165274,0.3572999774515495,0.3181075323028272
-9.738415374899894,1.1742210616620623,1.7087357894520256,-0.18627410528145147,0.03958247517257615,-0.8209801539716043,-1.8389931818251704,0.05905817220165274,0.3572999774515495,0.3181075323028272
0.4517154388810427,3.0334634914829293,2.0937120835228944,-1.9986674659611787,-1.2155854121488687,0.6210467950217806,-0.3189778179776272,0.7734789906491937,-0.4726225227859083,-0.10213545332513654
-0.09489568101720237,2.719973540856599,1.1217836479308105,-5.518739035973422,0.4073904298307183,-2.185812878246708,-1.8717551541446291,-1.2885417177105494,-0.7110653896441929,0.46251257521929173
-0.17690458347179225,2.832084841082101,1.5700273228422383,-4.903970336042029,-0.03912149637926975,-2.099831544450693,-1.154563932706449,-1.1720568658722914,-0.7238138118304849,0.24888499613875667
-0.4335215124937558,1.104365890688094,1.7181904204200658,-5.039753212563808,0.1846169253645844,-2.5603561954737493,-0.7704998021654759,-0.9318051906956736,-0.5725060965626904,-0.027274081912173197
-0.24634192002119584,2.6159064828624055,0.8167132555261972,-5.161213180292104,0.4617660093431112,-2.512908513079359,-1.3316479159867773,-1.4428094834170608,-0.33968683667913185,0.14447780191934542
-0.44513534946941513,-0.06746953190996821,0.30741002317791305,-5.132610938587527,0.3046478909444102,-3.4066243041036963,-0.754489309692156,-0.8140472249241664,-0.8099720922799128,-0.1876178726428275
-0.1443821956737406,2.410690833694447,1.56121339065558,-3.5598819918510767,-0.16985776355769572,-1.2122658201411818,-0.696041023373196,-1.1125202760964052,-0.6642549397153824,-0.13358319965755525
4.900049479775793,4.467182172582155,-3.0001326387208436,-1.2883483833774207,3.7313818966358765,-0.12521699881341364,-2.780658216532408,0.06805648161229166,0.7904720367313333,0.6024619379025538
4.884309312196455,5.0012551430104795,-3.690583436643441,-0.39983003463226,3.1837671317244496,0.1903416116601423,-2.738911338084459,0.2507614146290163,1.0043606988765523,0.4675150466861675
-3.802504759004767,-3.40165219458035,2.0622162973128697,7.2093439237954,4.721218224068593,-1.691900873170642,-3.80223264138586,1.4310813781220868,1.5720771093725672,0.3903508168816093
-0.15405169026564666,-2.8343704154218425,2.2880072617722464,7.693836024832178,0.38425454542032705,-0.3214701392831278,-2.5674180491047354,-0.0397566534192163,0.5746660263487618,-0.013405731880365741
-3.9182131397906192,-1.582078845946194,2.0366370037188273,9.405563700987145,3.4559311969086313,-2.4486250905959026,-3.4024806747475482,1.6989568776960509,-0.09503399593470631,1.47160475318815
32.01299051365135,-6.3062440903129335,-0.004082743216996278,5.176351319839869,3.4746296684904943,-2.042490853667656,0.07953967932595418,-3.026072101280271,4.086638956510875,0.46107729274499554
10.677979421981174,1.269546512456439,0.1806495646107206,5.697698447614751,-0.13904414319956046,-2.703025607257393,-0.6399846334293592,0.4800446551886208,1.1863020498979129,1.4807019609555703
5.002635396281956,-4.51192453407892,1.1273278639534967,7.16084235071942,1.703141962853072,0.20077773841913082,-1.3819160350034907,0.05046939189574173,0.6957277770168615,0.14755034136255582
10.415084470759899,0.11910767171549067,0.5522185719966219,4.231672776412548,-1.0163048133157409,-0.3802344008195639,-0.12969834399415464,0.005383483895589295,1.1450573555354278,0.5734087165777383
1.5502122580507676,-1.9410762025972106,1.5207962899843832,7.9957111576400095,2.3747916501605766,-1.0851275921783867,-1.9709048736819885,0.37855068962861654,1.0975532668487211,-0.40136019570135706
1.7203728760352361,-5.56929361612988,1.332893501748355,7.6037877878277005,1.7503522078262077,-0.6481942364819585,-2.157876256244771,-0.12130145391373642,0.3851057804860356,-0.2361774341400222
-4.40670365038021,-5.072786555995828,2.3302622601828458,8.615814778796551,2.9647481949903023,-0.905878494637816,-0.49570513889266943,1.2813631384371378,0.39621103107691,1.3021337844087766
16.573578826535027,1.738462306184624,1.2763876565601642,4.159566818320254,-0.833641884364669,-1.4505433273961306,0.4275661697132065,0.13323425752657464,3.027275585781057,0.8390536440854667
-8.482656054423678,7.0098930223722835,-4.573806187687218,5.674363439243699,-0.9359886137250583,0.26854579111197796,-0.4723286016554137,-1.5790576887349197,-0.6148450272451036,0.7537547181622368
9.837112643011855,-0.7800479554908264,4.747474361641783,-1.2526862788996862,2.110573113301369,1.0138694537807518,-0.15805537504214384,1.738753329416116,-1.8722747581224266,-1.0758833680455664
-8.07320262023958,4.573727777620478,4.165779416879791,1.7184935241695642,-1.086705942425192,-0.6213131852420996,-1.8107202353081826,-0.3502688972749755,0.9321570603898689,-0.5894365560781096
-7.890133854224418,4.337365058880845,3.259752382791175,2.536830012055297,-1.0630856094390064,-0.34381285760705543,-1.1588484711136826,-0.730944330702124,1.5766034726803597,-1.168158814925612
-7.723413943390073,6.005297439996475,-0.7022982688647845,3.8688506662381466,-2.2687432965901064,-1.108258200790967,-2.3743115143229923,-0.811925497992716,1.7103298672877074,-1.4173194509370077
-7.7903203279272235,-1.5886605902371556,-1.6661864654608742,2.7578290529274097,-0.17574393139339234,-1.9563121803208823,-0.5801290494998063,1.3296103137587245,0.518009197710471,-1.8725469473970766
-7.056901236217189,3.6232331808657845,1.1363865705358969,5.479966644389013,0.4813988867940347,-1.15857085539524,-3.438227647596335,0.6191024398079347,0.9963672873054596,-0.9033937765209598
-7.082820294961815,2.978188745795518,1.1424100949742357,6.214933495975664,1.3202089077877042,-1.6897103323611018,-3.4717082852105037,1.4304872480062245,0.7828970800288848,-0.32527536986304045
-7.677296332217036,4.396901096572872,2.4162325068905823,3.359697525341555,0.18657902324450815,-0.3118897019058417,-2.506541510950835,0.3663897165402153,0.7985160310073519,-1.4820037159677761
-7.138105544917167,3.3036296075596088,2.635456218959588,4.617974689053589,1.2133138049730259,-0.3879512757067536,-3.320310327151496,1.164230615656437,0.8545675751240702,-1.2941691398270414
-7.8021039357637205,-0.031073450709777378,0.11608134433621708,2.2682694252732922,0.04759935469543685,-1.2520037237999504,-0.9970181655780214,0.8172863754497848,0.903444856701002,-1.394959789445106
-7.7646618687545095,4.197450104357492,2.2769245892814602,3.676157538872557,-0.16726570522636214,-0.3388731876126229,-2.268642617451681,-0.07923449724674275,1.210173738008331,-1.0420559447626392
-7.283066365862698,3.1054478897041,2.534583651327492,4.919658230044194,0.696206235140174,-1.1900578424123691,-2.7288580899578747,0.5594731343033001,1.0985924403122749,-0.5406610070711919
-7.947012605354057,4.741810221429677,3.5842708362929363,1.9995210430132926,-0.5244169229326484,-0.6517718523498737,-1.4367246712787685,-0.5676509762427858,1.1829318124875656,-0.9746506944500334
-7.825264736235127,3.959249680659107,3.6275503294919997,2.8364043323146753,0.36415370081941517,-0.49179719573694675,-1.91974320331134,0.28943783785583976,1.1636582447175816,-0.8146855885921148
-1.256995848403423,1.1169369967694096,-2.0960824184253855,4.290389977442928,1.0675585629679412,0.9599749128121897,-1.8832194775563513,-0.250049182912198,-0.33521248051923624,-1.3580922035834846
-1.9649836679646238,-4.273577975171646,3.134020558554969,6.877797557748501,2.1960152044228303,0.39839516366478633,-0.7955564979946755,0.6458879041582298,0.5169964132158276,-0.8104979747236486
-6.391789979952766,-1.224093693036668,-0.30804306176359353,7.56889722980139,2.851802795418158,0.35085600539945694,-1.0146510270672913,0.9408822211691195,-0.3884121801528838,-0.6021041380711272
1.447950092378218,-0.8582527764284315,0.6359112889973987,3.0748640727741385,2.402634337682157,1.380443235370178,-1.7220006548851758,0.678317602326417,-0.31133849191924934,0.6554254540278157
-1.7429079348641077,3.736307224615809,-1.7459385003846144,2.88679874174973,0.7086386959364809,0.07055497767266476,-1.0007926241019642,-1.2688240380727158,0.06289860567124526,-0.501146147348317
2.0786125813598577,5.055592242835155,0.660441736226618,0.1722706971978768,0.3443112939342539,-0.35122974467461443,-1.4340206484119449,0.8912272109001127,-2.1516812843089075,-0.30674074626591125
-4.1036564209383,-3.418403912395631,0.6145069908452204,8.405369340096335,3.5149158722059104,-0.0008760498580582013,-0.8596481175072967,0.35761748969797297,0.6945379032819461,-1.1469243962968447
6.366976779606691,5.729157217623874,-3.4702533772341337,-0.7946145661607172,-0.9882765069238221,1.3738543382233144,-1.3336210463577265,1.4746182669843133,0.3517164823046168,-0.7423564696945987
6.411637916569614,4.790351293940482,-2.9259468236858845,-0.4733144744528124,-0.8573923874887815,1.7807985636147348,-0.8441645695417539,1.0589563663778534,0.04908317108167397,-1.421931996032163
0.9390402004250326,5.823627837489389,-1.2228338346434728,3.435968573723798,1.008330079941487,-0.921760601071042,-1.774243339291622,0.5061893180606049,1.4608916889536236,0.13596701085477017
-4.675790873382273,3.9275148835605886,3.342935642518266,4.069250062609585,2.8677222578541652,-0.5797392928819199,-1.2936337087842,0.6816236441968079,0.6543309782283503,0.6612654917664913
-4.750187250837847,-2.517848745767195,2.36352475399359,6.396832757664446,2.864066574108251,0.7301622258926809,-1.7875760134432035,0.9304678249583558,1.018148411556155,-1.1143962723486143
-7.5522099568847985,6.138280060424331,-1.4518581006176707,4.068230297603623,0.3040801848210741,-0.23360735108852715,-0.2757371226520368,-1.066141036124537,0.07547787796040194,-2.654663676496343
-4.413335301935228,2.284390407510763,1.3547298198208952,0.7514496762040642,2.6478017837692973,0.7302044813560132,0.6690018194538544,-0.8780483459088748,-0.08635559318127144,-0.1602234057340575
-7.536494830331531,5.00026207017525,-0.6306080074434767,3.1396660163348815,0.17617528793888915,-0.1308776663747605,-0.19842051958105586,-2.000420252753374,0.17792594951404359,-2.453864694371793
-7.52791957028902,5.251122831329114,-0.8188117935259019,3.0140680382691407,1.2935271454336217,-0.25109023550869214,-0.04820391781250471,-1.9649367703428091,0.06399744790269384,-2.684119293701367
-5.472517039144351,0.4228460516017934,3.9299571382774023,2.289804077847342,4.145609012490686,0.08269940719616364,0.5328160685517577,-0.3894874119452752,0.30399860175534754,-0.4140472466529028
-7.720382858500097,5.348618295860572,-0.8049311139164992,1.0113004237877818,2.124707113860531,-0.598045551307903,-0.9692211932925516,-2.2192746187366894,0.13207034761596823,-1.1910337911221314
13.577988778307796,-0.9849876713027492,2.233461807822017,2.088134950340883,0.5570367766976873,2.640360890563443,-3.8532676623646167,-0.0486798108268523,-1.651959988464904,-3.9357772197968477
13.11312738140527,-2.0968602383453776,1.5106315471807081,-0.4242211081816361,2.6899519928215616,-0.9821078979061996,-3.8333537237546373,-0.6945522859787752,0.6451770121681996,0.13623437958667736
-1.2025349755903452,3.1912985776913447,0.3835258151999935,5.897619279955055,-2.075528331485317,-0.07453952941012705,-0.679117570609154,0.6707088613906029,0.07424028541519422,-1.2870124102875187
-4.824703226106747,0.14746108575884273,0.892309294660972,3.1116583017482595,0.16273435058460908,0.5827556469246601,-0.15903749921955646,0.2896675296931005,0.9834006252837453,-0.22096006023440237
-9.159194817348197,-2.693973699868664,2.589179009842133,2.6007201966370044,1.798976503639168,0.8426263190798975,0.6644183528349398,0.3892067832298694,1.3873146590042806,-0.15419295062127022
-9.019616134271747,0.019688355854706602,2.5096668842149965,3.3345705196004625,2.113346706131596,0.8264401811325037,0.509585199122046,-0.2184705007663821,0.7309477467844275,-0.7663409521602003
-8.792382086109255,4.669316227622213,-0.118713929769928,2.8253418492444196,-0.7401976127548655,-0.45200808129844716,-0.27065267821434014,-1.0390230376228715,0.11122814048242269,0.5946332521060858
13.483687399077251,0.9395858323215155,0.04365690798891956,-2.17041163438494,3.7061493828230305,-0.8692971128832968,-3.3562507970224815,-2.0944716843768747,0.9435506579960291,-1.354297372063493
-6.759725986275744,2.511249027605141,-0.48644889295365384,5.644119735753721,1.8866381284880342,0.5518995759109163,-0.013777584564037096,-1.45258149133165,-0.48793583155306225,-2.889010704964977
-0.00030878434179002927,4.094434268707301,-9.513680878471565,4.725292456576021,-4.6093771354563255,-0.446553917776342,1.4380355206469075,-0.2673957680023155,1.4158347147619645,-0.1106281676748285
-6.87148836082661,5.794070492601934,-2.7570621375987274,3.0568593832430926,1.872456919676961,-0.7104842116611713,-2.0543945858874175,-0.683394784481682,0.02063825880402069,0.32934869814211537
-7.367034406945519,1.2228916548875062,-0.18807280608145646,-1.4714455135532576,-1.6091368157372619,-1.7343493085845176,-0.4986541776609092,-1.300987834517416,1.0052246803355769,-0.7834935518396282
0.021656568015330706,1.6926183743626522,2.014038171025347,-0.7787883075804909,0.8457113599544439,-0.2058934842126045,-1.0889592039083182,1.2855039731818334,-0.17253234477217635,-1.4827526170876986
-9.001656479011622,-0.03383317439629144,1.858298495565536,-0.7898400189428897,-2.1905541118829106,0.1909833164564722,0.2113454287395284,-1.1699679930558788,1.222292547562707,0.4542698912980456
3.5219760737490313,-5.449258607630238,-0.28245932320746797,-1.99117832098496,0.9414203068937721,1.1723893887577714,-0.14357877321967238,-0.5846317657845281,-1.967755022176332,0.42645551201171594
-3.2993899442130115,2.0359536937871052,2.0406865975341466,-3.947401687069049,0.8655985577960182,0.11782175001448414,-0.45439498921948684,-1.977828308281093,1.5749825857163742,0.9502185753999386
-5.837514188781601,5.8756121093559575,1.4237979122906732,-0.8775558421423761,-1.0502950574748486,-0.9059156458740913,-0.48702413587520726,-0.8901785302824213,0.02137756923060842,0.12697694826238046
-4.765195546523941,-3.426260826711473,0.48106199572133923,-4.884341578559035,1.5393625629447034,0.5342197860332271,-0.6611850888902356,-1.4325862187857108,1.717817029658593,-0.839811311485448
